genre,graph_path,feature_path
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00081.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00000.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00000.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00023.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00058.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00080.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00019.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00075.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00010.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00010.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00009.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00009.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00042.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00082.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00094.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00085.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00053.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00003.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00003.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00068.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00068.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00041.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00081.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00070.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00009.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00009.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00069.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00069.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00045.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00045.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00082.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00041.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00084.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00044.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00004.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00068.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00068.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00072.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00072.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00046.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00046.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00049.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00099.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00019.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00084.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00015.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00015.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00006.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00053.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00038.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00093.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00093.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00036.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00016.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00047.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00056.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00080.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00026.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00026.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00033.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00094.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00052.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00051.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00084.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00064.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00064.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00048.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00048.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00090.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00090.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00057.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00061.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00024.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00095.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00004.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00038.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00006.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00037.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00069.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00069.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00080.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00070.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00043.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00093.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00093.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00080.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00079.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00042.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00078.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00078.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00041.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00000.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00000.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00025.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00025.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00078.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00078.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00087.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00019.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00040.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00086.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00086.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00082.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00054.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00054.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00008.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00063.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00050.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00034.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00034.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00047.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00060.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00032.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00009.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00009.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00073.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00073.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00096.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00096.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00070.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00031.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00093.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00093.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00061.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00017.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00021.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00021.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00098.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00018.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00018.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00008.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00057.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00075.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00077.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00063.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00027.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00027.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00079.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00000.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00000.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00089.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00097.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00097.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00035.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00056.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00063.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00056.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00005.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00005.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00094.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00057.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00038.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00006.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00091.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00037.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00007.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00007.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00002.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00002.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00029.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00029.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00049.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00086.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00086.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00038.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00091.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00014.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00014.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00053.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00051.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00051.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00019.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00029.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00029.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00031.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00029.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00029.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00085.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00055.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00019.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00063.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00007.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00007.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00042.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00071.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00071.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00013.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00020.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00020.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00089.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00093.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00093.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00023.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00047.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00049.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00049.npy
